"ID","Dissolved.oxygen.Mean","Light.bottom.Mean","Nitrate.Mean","Phosphate.Mean"
8792,288.359619,0,1.231892,0.173819
8793,288.449829,0.006967,1.237672,0.173791
8794,288.453796,0,1.221909,0.172371
8795,288.563568,0,1.223189,0.171289
8796,288.449829,0.006967,1.237672,0.173791
8797,288.359619,0,1.231892,0.173819
8798,288.359619,0,1.231892,0.173819
8799,288.359619,0,1.231892,0.173819
8800,288.359619,0,1.231892,0.173819
8801,288.776886,0,1.213717,0.168893
8802,288.776886,0,1.213717,0.168893
8803,288.776886,0,1.213717,0.168893
8804,288.776886,0,1.213717,0.168893
8805,288.776886,0,1.213717,0.168893
8806,288.776886,0,1.213717,0.168893
8807,288.776886,0,1.213717,0.168893
8808,288.776886,0,1.213717,0.168893
8809,288.776886,0,1.213717,0.168893
8810,288.776886,0,1.213717,0.168893
8811,288.776886,0,1.213717,0.168893
8812,288.776886,0,1.213717,0.168893
8813,288.776886,0,1.213717,0.168893
8814,288.776886,0,1.213717,0.168893
8815,288.776886,0,1.213717,0.168893
8816,288.776886,0,1.213717,0.168893
8817,288.776886,0,1.213717,0.168893
8818,288.776886,0,1.213717,0.168893
8819,288.776886,0,1.213717,0.168893
8820,288.776886,0,1.213717,0.168893
8821,288.776886,0,1.213717,0.168893
8822,288.776886,0,1.213717,0.168893
8823,288.776886,0,1.213717,0.168893
8824,288.776886,0,1.213717,0.168893
8825,288.712433,0,1.244712,0.172533
8826,288.712433,0,1.244712,0.172533
8827,288.712433,0,1.244712,0.172533
8828,288.712433,0,1.244712,0.172533
8829,288.712433,0,1.244712,0.172533
8830,288.696472,0,1.253434,0.173188
8831,288.712433,0,1.244712,0.172533
8832,288.712433,0,1.244712,0.172533
8833,288.696472,0,1.253434,0.173188
8834,288.696472,0,1.253434,0.173188
8835,288.712433,0,1.244712,0.172533
8836,288.696472,0,1.253434,0.173188
8837,288.712433,0,1.244712,0.172533
8838,288.712433,0,1.244712,0.172533
8839,288.712433,0,1.244712,0.172533
8840,288.712433,0,1.244712,0.172533
8841,288.712433,0,1.244712,0.172533
8842,288.712433,0,1.244712,0.172533
8843,288.712433,0,1.244712,0.172533
8844,288.712433,0,1.244712,0.172533
8845,288.712433,0,1.244712,0.172533
8846,288.712433,0,1.244712,0.172533
8847,288.712433,0,1.244712,0.172533
8848,288.696472,0,1.253434,0.173188
8849,288.696472,0,1.253434,0.173188
8850,288.712433,0,1.244712,0.172533
8851,288.712433,0,1.244712,0.172533
8852,288.712433,0,1.244712,0.172533
8853,288.712433,0,1.244712,0.172533
8854,288.696472,0,1.253434,0.173188
8855,288.712433,0,1.244712,0.172533
8856,288.712433,0,1.244712,0.172533
8857,288.478607,0,1.212502,0.17078
8858,288.478607,0,1.212502,0.17078
8859,288.478607,0,1.212502,0.17078
8860,288.478607,0,1.212502,0.17078
8861,288.478607,0,1.212502,0.17078
8862,288.478607,0,1.212502,0.17078
8863,288.478607,0,1.212502,0.17078
8864,288.453796,0,1.221909,0.172371
8865,288.478607,0,1.212502,0.17078
8866,288.478607,0,1.212502,0.17078
8867,288.478607,0,1.212502,0.17078
8868,288.478607,0,1.212502,0.17078
8869,288.478607,0,1.212502,0.17078
8870,288.478607,0,1.212502,0.17078
8871,288.478607,0,1.212502,0.17078
8872,288.478607,0,1.212502,0.17078
8873,288.478607,0,1.212502,0.17078
8874,288.478607,0,1.212502,0.17078
8875,288.478607,0,1.212502,0.17078
8876,288.478607,0,1.212502,0.17078
8877,288.453796,0,1.221909,0.172371
8878,288.453796,0,1.221909,0.172371
8879,288.478607,0,1.212502,0.17078
8880,288.478607,0,1.212502,0.17078
8881,288.478607,0,1.212502,0.17078
8882,288.478607,0,1.212502,0.17078
8883,288.478607,0,1.212502,0.17078
8884,288.478607,0,1.212502,0.17078
8885,288.478607,0,1.212502,0.17078
8886,288.478607,0,1.212502,0.17078
8887,288.478607,0,1.212502,0.17078
8888,288.478607,0,1.212502,0.17078
8889,288.478607,0,1.212502,0.17078
8890,288.478607,0,1.212502,0.17078
8891,288.478607,0,1.212502,0.17078
8892,288.478607,0,1.212502,0.17078
8893,288.478607,0,1.212502,0.17078
8894,288.478607,0,1.212502,0.17078
8895,288.478607,0,1.212502,0.17078
8896,288.478607,0,1.212502,0.17078
8897,288.478607,0,1.212502,0.17078
8898,288.453796,0,1.221909,0.172371
8899,293.281158,0.002335,1.558468,0.194681
8900,293.281158,0.002335,1.558468,0.194681
8901,293.17926,0.002737,1.569627,0.195866
8902,293.17926,0.002737,1.569627,0.195866
8903,293.17926,0.002737,1.569627,0.195866
8904,293.17926,0.002737,1.569627,0.195866
8905,293.17926,0.002737,1.569627,0.195866
8906,293.17926,0.002737,1.569627,0.195866
8907,293.17926,0.002737,1.569627,0.195866
8908,293.17926,0.002737,1.569627,0.195866
8909,293.098206,0.001248,1.559051,0.195344
8910,293.098206,0.001248,1.559051,0.195344
8911,293.098206,0.001248,1.559051,0.195344
8912,293.098206,0.001248,1.559051,0.195344
8913,293.098206,0.001248,1.559051,0.195344
8914,293.098206,0.001248,1.559051,0.195344
8915,293.098206,0.001248,1.559051,0.195344
8916,293.098206,0.001248,1.559051,0.195344
8917,293.098206,0.001248,1.559051,0.195344
8918,293.098206,0.001248,1.559051,0.195344
8919,293.098206,0.001248,1.559051,0.195344
8920,293.098206,0.001248,1.559051,0.195344
8921,293.098206,0.001248,1.559051,0.195344
8922,293.098206,0.001248,1.559051,0.195344
8923,293.098206,0.001248,1.559051,0.195344
8924,293.098206,0.001248,1.559051,0.195344
8925,292.951019,0.004647,1.560192,0.195944
8926,292.951019,0.004647,1.560192,0.195944
8927,292.951019,0.004647,1.560192,0.195944
8928,292.951019,0.004647,1.560192,0.195944
8929,292.951019,0.004647,1.560192,0.195944
8930,292.951019,0.004647,1.560192,0.195944
8931,292.951019,0.004647,1.560192,0.195944
8932,292.92514,0.002228,1.598334,0.198778
8933,292.92514,0.002228,1.598334,0.198778
8934,292.92514,0.002228,1.598334,0.198778
8935,292.92514,0.002228,1.598334,0.198778
8936,292.92514,0.002228,1.598334,0.198778
8937,292.95108,0.007743,1.622488,0.200344
8938,292.95108,0.007743,1.622488,0.200344
8939,292.95108,0.007743,1.622488,0.200344
8940,292.95108,0.007743,1.622488,0.200344
8941,292.95108,0.007743,1.622488,0.200344
8942,292.95108,0.007743,1.622488,0.200344
8943,293.033234,0.124144,1.580355,0.19734
8944,293.033234,0.124144,1.580355,0.19734
8945,292.95108,0.007743,1.622488,0.200344
8946,292.95108,0.007743,1.622488,0.200344
8947,292.95108,0.007743,1.622488,0.200344
8948,292.95108,0.007743,1.622488,0.200344
8949,292.95108,0.007743,1.622488,0.200344
8950,292.95108,0.007743,1.622488,0.200344
8951,292.95108,0.007743,1.622488,0.200344
8952,292.95108,0.007743,1.622488,0.200344
8953,292.95108,0.007743,1.622488,0.200344
8954,292.95108,0.007743,1.622488,0.200344
8955,292.95108,0.007743,1.622488,0.200344
8956,292.95108,0.007743,1.622488,0.200344
8957,292.95108,0.007743,1.622488,0.200344
8958,292.95108,0.007743,1.622488,0.200344
8959,292.95108,0.007743,1.622488,0.200344
8960,292.95108,0.007743,1.622488,0.200344
8961,292.95108,0.007743,1.622488,0.200344
8962,292.95108,0.007743,1.622488,0.200344
8963,292.95108,0.007743,1.622488,0.200344
8964,292.95108,0.007743,1.622488,0.200344
8965,293.033234,0.124144,1.580355,0.19734
8966,293.033234,0.124144,1.580355,0.19734
8967,293.033234,0.124144,1.580355,0.19734
8968,293.033234,0.124144,1.580355,0.19734
8969,293.033234,0.124144,1.580355,0.19734
8970,293.033234,0.124144,1.580355,0.19734
8971,293.033234,0.124144,1.580355,0.19734
8972,292.986084,0.179934,1.626404,0.200237
8973,292.986084,0.179934,1.626404,0.200237
8974,292.986084,0.179934,1.626404,0.200237
8975,292.986084,0.179934,1.626404,0.200237
8976,292.986084,0.179934,1.626404,0.200237
8977,292.986084,0.179934,1.626404,0.200237
8978,292.986084,0.179934,1.626404,0.200237
8979,294.635498,0.025258,1.656816,0.20277
8980,294.635498,0.025258,1.656816,0.20277
8981,294.635498,0.025258,1.656816,0.20277
8982,294.635498,0.025258,1.656816,0.20277
8983,294.635498,0.025258,1.656816,0.20277
8984,294.635498,0.025258,1.656816,0.20277
8985,294.635498,0.025258,1.656816,0.20277
8986,294.635498,0.025258,1.656816,0.20277
8987,294.635498,0.025258,1.656816,0.20277
8988,294.635498,0.025258,1.656816,0.20277
8989,302.278229,0,2.138664,0.238273
8990,302.278229,0,2.138664,0.238273
8991,293.196869,0.0792,1.768855,0.207695
8992,294.403137,0.185792,1.593441,0.193998
8993,294.403137,0.185792,1.593441,0.193998
8994,294.403137,0.185792,1.593441,0.193998
8995,294.403137,0.185792,1.593441,0.193998
8996,294.403137,0.185792,1.593441,0.193998
8997,294.578857,0.19292,1.576842,0.192934
8998,294.578857,0.19292,1.576842,0.192934
8999,294.578857,0.19292,1.576842,0.192934
9000,294.578857,0.19292,1.576842,0.192934
9001,294.578857,0.19292,1.576842,0.192934
9002,294.578857,0.19292,1.576842,0.192934
9003,295.034546,0.001333,1.560001,0.192479
9004,295.034546,0.001333,1.560001,0.192479
9005,295.034546,0.001333,1.560001,0.192479
9006,295.034546,0.001333,1.560001,0.192479
9007,295.034546,0.001333,1.560001,0.192479
9008,295.034546,0.001333,1.560001,0.192479
9009,295.034546,0.001333,1.560001,0.192479
9010,294.125305,0.023659,1.570083,0.193182
9011,294.125305,0.023659,1.570083,0.193182
9012,294.125305,0.023659,1.570083,0.193182
9013,294.125305,0.023659,1.570083,0.193182
9014,293.890869,0.021959,1.58918,0.194866
9015,293.890869,0.021959,1.58918,0.194866
9016,293.890869,0.021959,1.58918,0.194866
9017,293.842682,0.000836,1.554341,0.192765
9018,293.842682,0.000836,1.554341,0.192765
9019,293.842682,0.000836,1.554341,0.192765
9020,293.842682,0.000836,1.554341,0.192765
9021,293.842682,0.000836,1.554341,0.192765
9022,293.842682,0.000836,1.554341,0.192765
9023,293.819977,0.006393,1.522961,0.190722
9024,293.819977,0.006393,1.522961,0.190722
9025,293.819977,0.006393,1.522961,0.190722
9026,293.819977,0.006393,1.522961,0.190722
9027,293.819977,0.006393,1.522961,0.190722
9028,293.819977,0.006393,1.522961,0.190722
9029,293.61319,0.024262,1.551078,0.19309
9030,293.61319,0.024262,1.551078,0.19309
9031,293.61319,0.024262,1.551078,0.19309
9032,293.61319,0.024262,1.551078,0.19309
9033,293.408142,0.033756,1.604783,0.197021
9034,293.49649,1e-06,1.851068,0.212425
9035,293.49649,1e-06,1.851068,0.212425
9036,293.49649,1e-06,1.851068,0.212425
9037,293.424744,0,1.835871,0.211597
9038,293.28241,0.087703,1.792967,0.209046
9039,293.28241,0.087703,1.792967,0.209046
9040,293.28241,0.087703,1.792967,0.209046
9041,293.196869,0.0792,1.768855,0.207695
9042,293.196869,0.0792,1.768855,0.207695
9043,293.196869,0.0792,1.768855,0.207695
9044,293.196869,0.0792,1.768855,0.207695
9045,293.196869,0.0792,1.768855,0.207695
9046,293.196869,0.0792,1.768855,0.207695
9047,293.196869,0.0792,1.768855,0.207695
9048,293.196869,0.0792,1.768855,0.207695
9049,293.488495,0.625584,1.746863,0.205759
9050,293.488495,0.625584,1.746863,0.205759
9051,293.744873,0,1.863014,0.213842
9052,293.744873,0,1.863014,0.213842
9053,293.744873,0,1.863014,0.213842
9054,293.744873,0,1.863014,0.213842
9055,293.744873,0,1.863014,0.213842
9056,299.354156,0,2.134217,0.234292
9057,299.354156,0,2.134217,0.234292
9058,299.354156,0,2.134217,0.234292
9059,299.354156,0,2.134217,0.234292
9060,299.354156,0,2.134217,0.234292
9061,299.354156,0,2.134217,0.234292
9062,299.354156,0,2.134217,0.234292
9063,293.240173,0.011725,1.786213,0.208605
9064,293.240173,0.011725,1.786213,0.208605
9065,293.240173,0.011725,1.786213,0.208605
9066,293.240173,0.011725,1.786213,0.208605
9067,293.240173,0.011725,1.786213,0.208605
9068,293.240173,0.011725,1.786213,0.208605
9069,293.240173,0.011725,1.786213,0.208605
9070,293.240173,0.011725,1.786213,0.208605
9071,293.240173,0.011725,1.786213,0.208605
9072,293.240173,0.011725,1.786213,0.208605
9073,293.240173,0.011725,1.786213,0.208605
9074,293.240173,0.011725,1.786213,0.208605
9075,293.240173,0.011725,1.786213,0.208605
9076,296.649109,2.1e-05,1.88855,0.21675
9077,296.649109,2.1e-05,1.88855,0.21675
9078,296.649109,2.1e-05,1.88855,0.21675
9079,296.649109,2.1e-05,1.88855,0.21675
9080,293.196869,0.0792,1.768855,0.207695
9081,293.196869,0.0792,1.768855,0.207695
9082,293.196869,0.0792,1.768855,0.207695
9083,293.196869,0.0792,1.768855,0.207695
9084,NA,NA,NA,NA
9085,293.196869,0.0792,1.768855,0.207695
9086,293.341156,0.028571,1.576878,0.195466
9087,293.341156,0.028571,1.576878,0.195466
9088,293.341156,0.028571,1.576878,0.195466
9089,293.341156,0.028571,1.576878,0.195466
9090,293.341156,0.028571,1.576878,0.195466
9091,293.341156,0.028571,1.576878,0.195466
9092,293.266937,0.023474,1.583917,0.196202
9093,293.266937,0.023474,1.583917,0.196202
9094,302.738312,0.002413,2.481618,0.265889
9095,302.738312,0.002413,2.481618,0.265889
9096,293.281158,0.002335,1.558468,0.194681
9097,293.281158,0.002335,1.558468,0.194681
9098,293.281158,0.002335,1.558468,0.194681
9099,293.281158,0.002335,1.558468,0.194681
9100,293.281158,0.002335,1.558468,0.194681
9101,293.281158,0.002335,1.558468,0.194681
9102,293.281158,0.002335,1.558468,0.194681
9103,293.281158,0.002335,1.558468,0.194681
9104,293.034546,0.436204,1.658293,0.201861
9105,293.034546,0.436204,1.658293,0.201861
9106,293.034546,0.436204,1.658293,0.201861
9107,293.034546,0.436204,1.658293,0.201861
9108,292.876801,3e-05,1.76982,0.209031
9109,292.876801,3e-05,1.76982,0.209031
9110,292.876801,3e-05,1.76982,0.209031
9111,292.876801,3e-05,1.76982,0.209031
9112,292.876801,3e-05,1.76982,0.209031
9113,292.876801,3e-05,1.76982,0.209031
9114,292.876801,3e-05,1.76982,0.209031
9115,292.876801,3e-05,1.76982,0.209031
9116,292.876801,3e-05,1.76982,0.209031
9117,292.876801,3e-05,1.76982,0.209031
9118,292.876801,3e-05,1.76982,0.209031
9119,292.876801,3e-05,1.76982,0.209031
9120,292.876801,3e-05,1.76982,0.209031
9121,292.876801,3e-05,1.76982,0.209031
9122,293.018951,0.007915,1.714611,0.205197
9123,293.018951,0.007915,1.714611,0.205197
9124,292.876801,3e-05,1.76982,0.209031
9125,292.876801,3e-05,1.76982,0.209031
9126,292.876801,3e-05,1.76982,0.209031
9127,293.018951,0.007915,1.714611,0.205197
9128,293.018951,0.007915,1.714611,0.205197
9129,293.018951,0.007915,1.714611,0.205197
9130,293.018951,0.007915,1.714611,0.205197
9131,293.018951,0.007915,1.714611,0.205197
9132,293.018951,0.007915,1.714611,0.205197
9133,295.321381,0,1.843215,0.214191
9134,295.321381,0,1.843215,0.214191
9135,295.321381,0,1.843215,0.214191
9136,298.453705,0,1.865752,0.216519
9137,293.169342,2e-06,1.720919,0.20518
9138,293.169342,2e-06,1.720919,0.20518
9139,293.169342,2e-06,1.720919,0.20518
9140,293.169342,2e-06,1.720919,0.20518
9141,293.169342,2e-06,1.720919,0.20518
9142,293.169342,2e-06,1.720919,0.20518
9143,293.169342,2e-06,1.720919,0.20518
9144,293.169342,2e-06,1.720919,0.20518
9145,293.775482,0,0.425579,0.123231
9146,293.435333,0,0.426948,0.124603
9147,293.435333,0,0.426948,0.124603
9148,293.435333,0,0.426948,0.124603
9149,293.435333,0,0.426948,0.124603
9150,293.775482,0,0.425579,0.123231
9151,293.435333,0,0.426948,0.124603
9152,293.775482,0,0.425579,0.123231
9153,293.435333,0,0.426948,0.124603
9154,293.435333,0,0.426948,0.124603
9155,293.435333,0,0.426948,0.124603
9156,293.435333,0,0.426948,0.124603
9157,293.775482,0,0.425579,0.123231
9158,293.435333,0,0.426948,0.124603
9159,293.435333,0,0.426948,0.124603
9160,293.435333,0,0.426948,0.124603
9161,293.435333,0,0.426948,0.124603
9162,293.435333,0,0.426948,0.124603
9163,293.435333,0,0.426948,0.124603
9164,293.435333,0,0.426948,0.124603
9165,293.775482,0,0.425579,0.123231
9166,293.775482,0,0.425579,0.123231
9167,293.775482,0,0.425579,0.123231
9168,293.775482,0,0.425579,0.123231
9169,293.435333,0,0.426948,0.124603
9170,293.435333,0,0.426948,0.124603
9171,293.435333,0,0.426948,0.124603
9172,293.435333,0,0.426948,0.124603
9173,293.435333,0,0.426948,0.124603
9174,293.435333,0,0.426948,0.124603
9175,293.435333,0,0.426948,0.124603
9176,293.435333,0,0.426948,0.124603
9177,293.435333,0,0.426948,0.124603
9178,293.435333,0,0.426948,0.124603
9179,293.435333,0,0.426948,0.124603
9180,293.435333,0,0.426948,0.124603
9181,293.775482,0,0.425579,0.123231
9182,293.775482,0,0.425579,0.123231
9183,293.775482,0,0.425579,0.123231
9184,293.775482,0,0.425579,0.123231
9185,293.775482,0,0.425579,0.123231
9186,293.775482,0,0.425579,0.123231
9187,293.775482,0,0.425579,0.123231
9188,293.775482,0,0.425579,0.123231
9189,293.775482,0,0.425579,0.123231
9190,293.775482,0,0.425579,0.123231
9191,293.775482,0,0.425579,0.123231
9192,293.775482,0,0.425579,0.123231
9193,293.775482,0,0.425579,0.123231
9194,293.775482,0,0.425579,0.123231
9195,293.775482,0,0.425579,0.123231
9196,293.775482,0,0.425579,0.123231
9197,293.775482,0,0.425579,0.123231
9198,293.775482,0,0.425579,0.123231
9199,293.775482,0,0.425579,0.123231
9200,293.775482,0,0.425579,0.123231
9201,293.775482,0,0.425579,0.123231
9202,293.435333,0,0.426948,0.124603
9203,293.775482,0,0.425579,0.123231
9204,293.775482,0,0.425579,0.123231
9205,293.775482,0,0.425579,0.123231
9206,293.775482,0,0.425579,0.123231
9207,293.775482,0,0.425579,0.123231
9208,293.775482,0,0.425579,0.123231
9209,293.775482,0,0.425579,0.123231
9210,293.775482,0,0.425579,0.123231
9211,293.775482,0,0.425579,0.123231
9212,293.775482,0,0.425579,0.123231
9213,293.775482,0,0.425579,0.123231
9214,293.775482,0,0.425579,0.123231
9215,293.775482,0,0.425579,0.123231
9216,293.775482,0,0.425579,0.123231
9217,293.435333,0,0.426948,0.124603
9218,294.714142,0,0.439608,0.118407
9219,294.714142,0,0.439608,0.118407
9220,294.714142,0,0.439608,0.118407
9221,294.714142,0,0.439608,0.118407
9222,294.714142,0,0.439608,0.118407
9223,294.714142,0,0.439608,0.118407
9224,294.714142,0,0.439608,0.118407
9225,294.714142,0,0.439608,0.118407
9226,299.084473,0,0.434624,0.123028
9227,294.714142,0,0.439608,0.118407
9228,294.714142,0,0.439608,0.118407
9229,299.084473,0,0.434624,0.123028
9230,299.084473,0,0.434624,0.123028
9231,294.714142,0,0.439608,0.118407
9232,294.714142,0,0.439608,0.118407
9233,294.714142,0,0.439608,0.118407
9234,294.714142,0,0.439608,0.118407
9235,294.714142,0,0.439608,0.118407
9236,294.714142,0,0.439608,0.118407
9237,294.714142,0,0.439608,0.118407
9238,294.714142,0,0.439608,0.118407
9239,294.714142,0,0.439608,0.118407
9240,294.714142,0,0.439608,0.118407
9241,294.714142,0,0.439608,0.118407
9242,294.714142,0,0.439608,0.118407
9243,289.897125,0,0.815958,0.150398
9244,289.897125,0,0.815958,0.150398
9245,289.897125,0,0.815958,0.150398
9246,289.897125,0,0.815958,0.150398
9247,289.897125,0,0.815958,0.150398
9248,289.897125,0,0.815958,0.150398
9249,289.897125,0,0.815958,0.150398
9250,289.897125,0,0.815958,0.150398
9251,289.897125,0,0.815958,0.150398
9252,289.897125,0,0.815958,0.150398
9253,289.670807,0,0.811152,0.152118
9254,289.670807,0,0.811152,0.152118
9255,289.670807,0,0.811152,0.152118
9256,289.670807,0,0.811152,0.152118
9257,289.670807,0,0.811152,0.152118
9258,289.670807,0,0.811152,0.152118
9259,289.670807,0,0.811152,0.152118
9260,289.670807,0,0.811152,0.152118
9261,289.670807,0,0.811152,0.152118
9262,292.365936,0,0.461537,0.129578
9263,292.365936,0,0.461537,0.129578
9264,292.365936,0,0.461537,0.129578
9265,292.365936,0,0.461537,0.129578
9266,292.365936,0,0.461537,0.129578
9267,292.365936,0,0.461537,0.129578
9268,292.365936,0,0.461537,0.129578
9269,292.365936,0,0.461537,0.129578
9270,292.365936,0,0.461537,0.129578
9271,292.365936,0,0.461537,0.129578
9272,292.365936,0,0.461537,0.129578
9273,292.365936,0,0.461537,0.129578
9274,292.313721,0,0.450243,0.130306
9275,292.313721,0,0.450243,0.130306
9276,292.365936,0,0.461537,0.129578
9277,292.313721,0,0.450243,0.130306
9278,292.313721,0,0.450243,0.130306
9279,292.313721,0,0.450243,0.130306
9280,292.313721,0,0.450243,0.130306
9281,292.313721,0,0.450243,0.130306
9282,292.313721,0,0.450243,0.130306
9283,292.313721,0,0.450243,0.130306
9284,292.313721,0,0.450243,0.130306
9285,292.313721,0,0.450243,0.130306
9286,292.365936,0,0.461537,0.129578
9287,292.313721,0,0.450243,0.130306
9288,292.313721,0,0.450243,0.130306
9289,292.313721,0,0.450243,0.130306
9290,292.313721,0,0.450243,0.130306
9291,292.313721,0,0.450243,0.130306
9292,292.365936,0,0.461537,0.129578
9293,292.313721,0,0.450243,0.130306
9294,292.313721,0,0.450243,0.130306
9295,292.365936,0,0.461537,0.129578
9296,292.313721,0,0.450243,0.130306
9297,292.313721,0,0.450243,0.130306
9298,292.365936,0,0.461537,0.129578
9299,292.365936,0,0.461537,0.129578
9300,292.365936,0,0.461537,0.129578
9301,292.365936,0,0.461537,0.129578
9302,292.365936,0,0.461537,0.129578
9303,292.313721,0,0.450243,0.130306
9304,292.365936,0,0.461537,0.129578
9305,292.313721,0,0.450243,0.130306
9306,292.313721,0,0.450243,0.130306
9307,292.313721,0,0.450243,0.130306
9308,292.365936,0,0.461537,0.129578
9309,292.365936,0,0.461537,0.129578
9310,292.313721,0,0.450243,0.130306
9311,292.365936,0,0.461537,0.129578
9312,292.313721,0,0.450243,0.130306
9313,292.365936,0,0.461537,0.129578
9314,292.313721,0,0.450243,0.130306
9315,292.365936,0,0.461537,0.129578
9316,292.365936,0,0.461537,0.129578
9317,292.365936,0,0.461537,0.129578
9318,292.313721,0,0.450243,0.130306
9319,292.313721,0,0.450243,0.130306
9320,292.313721,0,0.450243,0.130306
9321,292.313721,0,0.450243,0.130306
9322,292.313721,0,0.450243,0.130306
9323,292.365936,0,0.461537,0.129578
9324,292.313721,0,0.450243,0.130306
9325,292.313721,0,0.450243,0.130306
9326,292.313721,0,0.450243,0.130306
9327,292.313721,0,0.450243,0.130306
9328,292.313721,0,0.450243,0.130306
9329,292.313721,0,0.450243,0.130306
9330,292.365936,0,0.461537,0.129578
9331,292.365936,0,0.461537,0.129578
9332,292.313721,0,0.450243,0.130306
9333,292.365936,0,0.461537,0.129578
9334,292.313721,0,0.450243,0.130306
9335,292.313721,0,0.450243,0.130306
9336,292.365936,0,0.461537,0.129578
9337,292.365936,0,0.461537,0.129578
9338,292.313721,0,0.450243,0.130306
9339,292.365936,0,0.461537,0.129578
9340,292.313721,0,0.450243,0.130306
9341,292.313721,0,0.450243,0.130306
9342,292.313721,0,0.450243,0.130306
9343,292.313721,0,0.450243,0.130306
9344,292.365936,0,0.461537,0.129578
9345,292.365936,0,0.461537,0.129578
9346,292.365936,0,0.461537,0.129578
9347,292.365936,0,0.461537,0.129578
9348,292.313721,0,0.450243,0.130306
9349,292.365936,0,0.461537,0.129578
9350,292.365936,0,0.461537,0.129578
9351,292.365936,0,0.461537,0.129578
9352,292.313721,0,0.450243,0.130306
9353,292.313721,0,0.450243,0.130306
9354,291.290344,0,0.502514,0.135459
9355,291.290344,0,0.502514,0.135459
9356,291.290344,0,0.502514,0.135459
9357,291.290344,0,0.502514,0.135459
9358,291.290344,0,0.502514,0.135459
9359,291.290344,0,0.502514,0.135459
9360,291.290344,0,0.502514,0.135459
9361,291.290344,0,0.502514,0.135459
9362,290.883514,0,0.514479,0.137938
9363,291.290344,0,0.502514,0.135459
9364,291.290344,0,0.502514,0.135459
9365,290.883514,0,0.514479,0.137938
9366,291.290344,0,0.502514,0.135459
9367,291.290344,0,0.502514,0.135459
9368,291.290344,0,0.502514,0.135459
9369,291.290344,0,0.502514,0.135459
9370,290.883514,0,0.514479,0.137938
9371,291.290344,0,0.502514,0.135459
9372,290.883514,0,0.514479,0.137938
9373,291.290344,0,0.502514,0.135459
9374,291.290344,0,0.502514,0.135459
9375,291.290344,0,0.502514,0.135459
9376,291.290344,0,0.502514,0.135459
9377,291.290344,0,0.502514,0.135459
9378,291.290344,0,0.502514,0.135459
9379,291.290344,0,0.502514,0.135459
9380,291.290344,0,0.502514,0.135459
9381,291.290344,0,0.502514,0.135459
9382,291.290344,0,0.502514,0.135459
9383,291.290344,0,0.502514,0.135459
9384,291.290344,0,0.502514,0.135459
9385,291.290344,0,0.502514,0.135459
9386,291.290344,0,0.502514,0.135459
9387,291.290344,0,0.502514,0.135459
9388,291.290344,0,0.502514,0.135459
9389,291.290344,0,0.502514,0.135459
9390,291.290344,0,0.502514,0.135459
9391,291.290344,0,0.502514,0.135459
9392,291.290344,0,0.502514,0.135459
9393,291.290344,0,0.502514,0.135459
9394,291.290344,0,0.502514,0.135459
9395,291.290344,0,0.502514,0.135459
9396,291.290344,0,0.502514,0.135459
9397,288.136993,0,1.900749,0.211561
9398,288.254059,0,1.897124,0.211405
9399,288.254059,0,1.897124,0.211405
9400,288.254059,0,1.897124,0.211405
9401,288.254059,0,1.897124,0.211405
9402,288.254059,0,1.897124,0.211405
9403,288.254059,0,1.897124,0.211405
9404,288.254059,0,1.897124,0.211405
9405,288.254059,0,1.897124,0.211405
9406,288.254059,0,1.897124,0.211405
9407,288.136993,0,1.900749,0.211561
9408,288.254059,0,1.897124,0.211405
9409,288.254059,0,1.897124,0.211405
9410,288.254059,0,1.897124,0.211405
9411,288.254059,0,1.897124,0.211405
9412,288.254059,0,1.897124,0.211405
9413,288.254059,0,1.897124,0.211405
9414,288.254059,0,1.897124,0.211405
9415,288.254059,0,1.897124,0.211405
9416,288.254059,0,1.897124,0.211405
9417,288.254059,0,1.897124,0.211405
9418,288.254059,0,1.897124,0.211405
9419,287.750671,0,1.918789,0.213239
9420,287.750671,0,1.918789,0.213239
9421,287.750671,0,1.918789,0.213239
9422,287.750671,0,1.918789,0.213239
9423,287.750671,0,1.918789,0.213239
9424,287.750671,0,1.918789,0.213239
9425,287.750671,0,1.918789,0.213239
9426,287.750671,0,1.918789,0.213239
9427,287.750671,0,1.918789,0.213239
9428,287.750671,0,1.918789,0.213239
9429,287.750671,0,1.918789,0.213239
9430,287.750671,0,1.918789,0.213239
9431,287.750671,0,1.918789,0.213239
9432,287.750671,0,1.918789,0.213239
9433,287.750671,0,1.918789,0.213239
9434,287.750671,0,1.918789,0.213239
9435,287.750671,0,1.918789,0.213239
9436,287.340912,0,1.940069,0.214961
9437,287.340912,0,1.940069,0.214961
9438,287.340912,0,1.940069,0.214961
9439,287.340912,0,1.940069,0.214961
9440,287.340912,0,1.940069,0.214961
9441,287.340912,0,1.940069,0.214961
9442,287.340912,0,1.940069,0.214961
9443,287.340912,0,1.940069,0.214961
9444,287.340912,0,1.940069,0.214961
9445,287.340912,0,1.940069,0.214961
9446,287.340912,0,1.940069,0.214961
9447,287.340912,0,1.940069,0.214961
9448,287.340912,0,1.940069,0.214961
9449,302.934814,1.6e-05,2.754708,0.266667
9450,302.263062,0.001798,2.862984,0.274372
9451,302.263062,0.001798,2.862984,0.274372
9452,302.263062,0.001798,2.862984,0.274372
9453,302.934814,1.6e-05,2.754708,0.266667
